_Accel 10,Accel 25,Accel 50,Accel 75,Accel 90,Accel Ave,bearingRate 10,bearingRate 25,bearingRate 50,bearingRate 75,bearingRate 90,bearingRate ave,Cluster,Distance Traveled,F1,Jerk 10,Jerk 25,Jerk 50,Jerk 75,Jerk 90,Jerk Ave,Last Lat,Last Long,Number of Records,Speed 10,Speed 25,Speed 50,Speed 75,Speed 90,Speed Ave,Start Lat,Start Long,Time Traveled
-0.969473236,-0.308946249,-1.13E-06,0.267750166,0.912316626,-0.020305325,2.15E-06,4.43E-06,9.00E-06,2.47E-05,5.31E-05,2.17E-05,1,1.52917,0,-0.684026881,-0.219920577,-0.001140698,0.218378072,0.738715982,-0.005037865,39.9873349,116.3032599,1,3.202917149,6.36751302,7.787699387,8.526616767,10.87310378,7.534238408,39.9911466,116.3102583,23.25000009
-0.635624903,-0.289531186,-0.012237328,0.338962591,0.785024584,0.021074856,2.28E-06,8.86E-06,1.80E-05,3.58E-05,6.71E-05,2.81E-05,1,2.559058,0,-0.368887338,-0.140427855,0.010012498,0.153562465,0.347999546,-0.015257382,39.97553,116.3308516,1,2.532594632,5.136755251,7.547399422,9.089549304,10.36079758,7.043616037,39.9787133,116.3713316,23.26666666
-1.171608298,-0.560002845,-0.052400063,0.459200838,1.048300334,-0.040203532,4.43E-06,8.86E-06,1.79E-05,3.36E-05,5.59E-05,2.73E-05,1,3.227041,0,-0.625096859,-0.25524921,-0.003732044,0.245465955,0.567907428,0.005252176,39.9849833,116.3535433,1,1.946882497,3.082801863,5.540388256,16.75083294,23.2402057,9.938216799,39.9458183,116.3501466,23.28333336
-1.850711183,-0.755984937,-0.017975329,0.532830203,1.819794687,-0.021944115,3.57E-12,2.24E-06,4.48E-06,8.95E-06,1.79E-05,7.36E-06,1,2.13845,0,-2.951502408,-0.985493733,0.095398484,1.229408353,3.15309721,0.007141911,39.97735,116.3306817,1,1.796396192,2.894393865,3.37319285,8.186403294,19.74955814,7.253548773,39.97788333,116.305015,23.29999993
-7.291646913,-1.789895809,0.097471072,0.551901023,0.742564844,-3.928018459,5.83E-13,2.24E-06,4.48E-06,8.95E-06,2.46E-05,1.39E-05,1,4.247394,0,-0.632548979,0.39482752,3.655011031,7.819826308,8.723146782,4.065093617,39.978505,116.3050133,1,1.889212267,7.056042708,10.90077689,12.79796483,14.92561694,10.05543517,39.98021833,116.3322817,23.29999993
-2.028959598,-0.566553072,-0.017110114,0.601654683,2.062790981,-0.174028377,2.28E-06,6.85E-06,2.03E-05,6.48E-05,0.00031859,0.000460025,1,2.482122,0,-1.254236742,-0.406581738,0.003687814,0.48220093,1.315564436,-0.001878748,39.980085,116.3538516,1,1.140121314,2.80799928,4.152591198,8.745301229,19.29026664,7.473633968,39.9665683,116.3592633,23.29999993
-0.664573421,-0.148607908,-0.009432496,0.201491643,0.712560652,0.014960389,2.69E-06,8.06E-06,1.75E-05,5.74E-05,0.000121118,5.24E-05,1,2.224818,0,-0.202611001,-0.049615187,0.006278565,0.073922118,0.212110725,-0.008032381,39.986013,116.348445,1,0.381420536,0.813959605,2.965683408,4.723743516,17.12864769,5.4649358,39.974677,116.328139,23.33333333
-2.50783138,-1.07459316,-5.48E-05,1.031433698,2.390407679,-0.010431305,6.90E-12,2.24E-06,6.71E-06,1.12E-05,2.01E-05,1.59E-05,1,2.19332,0,-4.390522027,-1.567826949,0.180042014,1.954779558,4.264437483,-9.39E-05,39.97983833,116.305805,1,3.050638506,4.79519285,6.38278647,7.968615645,9.660214669,6.636415607,39.98013833,116.3297517,23.35000003
-0.350929306,-0.15407985,-0.010943918,0.168049145,0.331775842,-0.00034227,4.03E-06,1.07E-05,2.42E-05,4.43E-05,7.95E-05,3.53E-05,1,0.939825,0,-0.10813797,-0.054978934,0.007315149,0.060710287,0.117774774,-0.001584331,39.989887,116.328956,1,1.527983221,2.105998978,2.78424355,3.414238343,4.164621456,2.901013213,39.999897,116.327499,23.4166667
-3.252185429,-1.060544852,-0.021611266,0.802335951,2.311546423,-0.388037351,2.69E-06,6.72E-06,1.61E-05,3.36E-05,5.51E-05,3.32E-05,1,3.150628,0,-3.246691875,-0.800535361,0.106256155,1.265163062,3.925809544,0.220829201,40.002837,116.343839,1,5.741471291,7.85473335,10.06739925,12.45148143,14.73943949,10.28343938,40.002662,116.344029,23.46666667
-1.748142315,-0.644397268,0,0.504146555,1.576793495,-0.049939849,1.05E-13,2.24E-06,2.24E-06,6.71E-06,1.34E-05,6.59E-06,1,2.036959,0,-2.309755673,-0.828004885,0.003633918,0.954012197,2.475426545,-0.000528406,39.97857833,116.3318017,1,0.316799328,1.684796429,3.84479185,8.279982449,23.6591439,7.263928355,39.97551167,116.302905,23.51666679
-1.542937128,-0.58589414,0.006300025,0.662405316,1.486602644,0.000672563,4.43E-06,8.87E-06,1.79E-05,3.36E-05,6.27E-05,4.01E-05,1,2.896078,0,-1.157394401,-0.44190665,0.043105226,0.530134629,1.138693544,-0.006541093,39.9873133,116.3032783,1,1.706400558,2.898005699,4.627809101,11.9807746,20.02207506,8.038669507,39.9701066,116.3189483,23.56666675
-0.235212184,-0.008635371,0.001370574,0.009047141,0.020583859,-0.08807729,0.000120883,0.000184683,0.000358172,0.000772301,0.001007352,0.00049528,1,0.34346,0,-0.001322257,-0.000254611,-1.48E-05,0.00022315,0.022549861,0.008770328,39.99316667,116.3618833,1,0.604587272,0.816808055,1.419972368,1.998813442,4.038917471,2.123795221,39.99655,116.3655167,23.58333331
-2.416852999,-0.839674153,-0.011643627,0.706495499,2.141633061,-0.076363445,2.28E-06,8.87E-06,1.80E-05,4.69E-05,0.000133062,6.65E-05,1,1.110356,0,-2.055296656,-0.606414823,0.086152264,0.581396826,1.64027161,0.007318593,39.986935,116.3029599,1,1.278001388,2.255395219,3.761992026,6.282012353,12.08954377,5.381235693,39.98619,116.3058516,23.60000003
-2.59646937,-0.570092749,0.001663567,0.172707988,0.409689679,-1.202039492,5.05E-06,1.90E-05,4.95E-05,0.000274348,0.000571671,0.000183024,1,0.326359,0,-0.132943733,-0.022095982,0.005845665,0.130370369,1.692322501,0.18608509,40.0174416,116.3415533,1,0.608449201,1.363324594,3.654717767,6.347536653,11.51329843,5.75927631,40.0178883,116.34143,23.63333342
-0.242840544,-0.141084304,-0.013104746,0.121284708,0.240409296,-0.014101897,2.69E-06,9.06E-06,1.95E-05,3.63E-05,7.16E-05,4.73E-05,1,0.77563,0,-0.100461145,-0.034790231,0.001510404,0.040794746,0.074995368,-0.00827213,39.980561,116.346233,1,1.818431985,2.527378535,3.220198437,3.911764496,4.714341713,3.492059575,39.981402,116.342994,23.66666669
-2.201395067,-0.881096265,0,0.799005061,2.300750246,-8.07E-05,5.11E-12,2.24E-06,6.71E-06,1.34E-05,2.24E-05,1.41E-05,1,2.142925,0,-3.483353074,-1.28782902,0.107999019,1.48501542,3.561488844,0.002358823,39.978625,116.3326083,1,0.521998894,1.684795634,3.740390896,10.85937698,22.63567202,7.604406684,39.97466167,116.30301,23.68333325
-1.089979021,-0.374412166,-0.002249549,0.282378572,0.989655957,-0.005203493,2.28E-06,4.57E-06,1.11E-05,2.47E-05,5.14E-05,2.09E-05,1,2.389428,0,-0.818992222,-0.227605601,0.016404773,0.302516487,0.931759699,-0.005598771,39.9927983,116.3330299,1,2.030401442,5.180389019,8.025315782,8.974817649,10.48862161,7.358469739,39.9872333,116.30332,23.68333325
-3.153513432,-1.522777304,0.010761003,1.432781951,3.077986951,-0.097965466,2.24E-06,4.48E-06,8.95E-06,1.79E-05,3.36E-05,1.88E-05,1,2.282628,0,-5.018211369,-1.915515157,0.295140603,2.509322145,4.755569759,0.126832221,39.979085,116.3042333,1,1.591195627,2.865619146,5.389191964,13.79517076,21.34795475,8.933234666,39.97431667,116.33366,23.7000001
-0.885412585,-0.378895403,-0.005405567,0.334795955,0.851401545,-0.063111593,2.15E-06,4.30E-06,8.87E-06,2.01E-05,4.26E-05,2.04E-05,1,1.369578,0,-0.644306945,-0.230853137,0.019792592,0.29429634,0.746271791,0.070028151,39.9868966,116.3030633,1,1.418592511,1.994404549,2.600994487,3.573007026,6.377031593,3.690788451,39.9829183,116.3110283,23.71666667
-1.108975461,-0.395319248,0.029734086,0.416475383,1.134384408,-0.023354156,2.28E-06,4.43E-06,1.11E-05,2.47E-05,4.49E-05,1.88E-05,1,0.907034,0,-0.830511768,-0.298802191,0.0042767,0.319036055,0.757036564,-0.007838553,39.9824716,116.3105399,1,1.069557733,2.217595124,3.196799755,4.778109396,8.859257422,4.521783525,39.9867,116.3018616,23.73333336
-0.61926935,-0.240767613,-0.013971659,0.264164339,0.63417468,0.008802456,2.69E-06,8.06E-06,2.55E-05,4.97E-05,9.00E-05,4.23E-05,1,3.303844,0,-0.172757668,-0.077666931,0.007962049,0.077356932,0.176343084,0.008266976,39.987138,116.352177,1,0.778501531,2.405162992,4.858206194,14.425733,17.61803034,8.048749965,39.981837,116.304503,23.74999992
-0.334569706,-0.179425433,-0.002447915,0.133199757,0.339205703,-0.012930732,5.37E-06,1.21E-05,2.55E-05,4.30E-05,7.12E-05,5.15E-05,1,1.496243,0,-0.11450359,-0.048902957,0.004117951,0.056016268,0.117049447,0.002287789,40.008949,116.316329,1,1.913617095,2.647443375,3.403437921,4.146485287,5.077725536,3.616752875,40.000007,116.325687,23.75000006
-1.315651379,-0.421934039,0.000856422,0.51764792,1.35989846,0.028861115,2.22E-06,4.57E-06,2.01E-05,7.79E-05,0.000163373,5.88E-05,1,2.284612,0,-0.563465174,-0.194082572,0.017354077,0.21583746,0.459053158,-0.025125763,39.9767966,116.3100233,1,1.149299143,2.388604697,6.317986608,14.84348135,21.35879837,8.951090749,39.9750633,116.32394,23.78333333
-3.862771209,-1.376989985,-0.054004716,1.270812247,3.448778395,-0.043536774,2.24E-06,4.48E-06,8.95E-06,1.57E-05,3.13E-05,1.76E-05,1,2.599704,0,-5.684330088,-2.104251277,0.306003836,2.606328675,6.044400602,0.028381349,39.978735,116.3315633,1,3.052793529,5.554837114,7.304384517,9.003657326,11.93756719,8.151977862,39.978585,116.3049067,23.78333347
-0.306750204,-0.04659194,-0.006143239,0.038653023,0.059005227,-0.148293083,2.24E-05,6.71E-05,0.000156665,0.000223805,0.000362566,0.000172778,1,0.496595,0,-0.015332828,-0.002582201,4.85E-05,0.004945785,0.020426635,0.011902348,39.97788333,116.3405333,1,2.329044593,2.956799774,3.174047497,3.767100994,6.312993658,4.141584192,39.97951667,116.3446167,23.79999989
-0.306750204,-0.04659194,-0.006143239,0.038653023,0.059005227,-0.148293083,2.24E-05,6.71E-05,0.000156665,0.000223805,0.000362566,0.000172778,1,0.496595,0,-0.015332828,-0.002582201,4.85E-05,0.004945785,0.020426635,0.011902348,39.97788333,116.3405333,1,2.329044593,2.956799774,3.174047497,3.767100994,6.312993658,4.141584192,39.97951667,116.3446167,23.79999989
-2.149195594,-0.907197188,-1.60E-05,0.810005772,2.19602707,-0.005926397,8.95E-13,2.24E-06,4.48E-06,8.95E-06,1.79E-05,9.20E-06,1,1.456296,0,-3.718780215,-1.252777422,0.100807914,1.594779247,3.715194998,-0.002388012,39.97468,116.33053,1,1.645196513,2.27879517,3.186021287,4.323590835,6.10918321,3.89121808,39.975005,116.3104667,23.8333333
-2.095210255,-0.898186805,-4.04E-06,0.826199873,1.988631671,0.000483142,3.59E-12,2.24E-06,4.48E-06,1.12E-05,2.01E-05,1.02E-05,1,2.354094,0,-3.301994003,-1.225783345,0.089932548,1.5299658,3.412718984,-0.002773927,39.97805333,116.33158,1,1.429170576,2.563194567,3.589192392,8.99638093,19.49758319,7.221048118,39.97663,116.304775,23.8666667
-1.428856324,-0.606586334,0.012591948,0.581404809,1.336918319,-0.027648505,2.15E-06,4.43E-06,9.13E-06,2.24E-05,3.80E-05,1.80E-05,1,2.906934,0,-0.776606234,-0.326504377,0.000969604,0.292542604,0.76362017,0.000919879,39.9876466,116.3030499,1,2.040482219,2.91059383,4.685388596,17.35915775,26.44963398,10.15904116,39.9859366,116.349725,23.94999993
-0.00725167,-0.003212258,0.002137101,0.007569668,0.014358174,0.003081202,0.000425104,0.000771883,0.001085117,0.010038,0.013029702,0.004846641,1,1.831531,0,-0.000137812,-0.000100361,-1.41E-05,3.03E-05,7.85E-05,-2.45E-05,39.96306667,116.3545333,1,1.533358484,1.811417621,2.111883485,2.676934508,4.156780109,2.600674026,39.97561667,116.3306,23.95000009
-1.016127685,-0.28425541,0.008783368,0.365688018,1.044402756,-0.013580558,5.37E-06,1.48E-05,4.43E-05,0.000106036,0.000191478,0.000101905,1,3.767589,0,-0.251170181,-0.112002965,0.007430367,0.119318239,0.25957517,0.001181802,39.973737,116.332366,1,0.802367592,1.985759036,4.905357003,14.94071182,22.38104514,9.138039753,39.95585,116.364311,24.00000005
-3.989489753,-0.407701201,0.007198978,0.32040221,2.92790283,-0.020066199,1.17E-07,4.39E-07,2.43E-06,1.46E-05,3.76E-05,1.44E-05,1,0.458384,0,-5.995036458,-0.358205684,0.04679909,1.559673472,6.266106499,-0.022184173,39.97894653,116.3042341,1,0.137520783,0.308699298,1.162797535,5.602497893,9.841299139,3.697439605,39.97518934,116.3053805,24.01666661
-0.671470904,-0.283283207,-0.006760043,0.231741064,0.724307021,-0.013674747,2.15E-06,4.33E-06,8.87E-06,1.79E-05,3.13E-05,1.33E-05,1,3.015368,0,-0.543207864,-0.193563242,0.003256478,0.209558987,0.512911976,0.001189106,39.9889883,116.3066733,1,5.57497254,7.453332445,8.440198019,9.34966912,9.912439493,8.046631951,39.9853083,116.3518216,24.05000002
-2.229458833,-0.916189688,0,0.729000225,2.01385436,0.002278761,6.64E-13,2.24E-06,4.48E-06,1.12E-05,2.01E-05,1.17E-05,1,2.142101,0,-3.243558175,-1.20156155,0.127802238,1.374280442,3.070094671,-0.010273406,39.97675333,116.3038033,1,0.637203336,1.396797039,3.175208196,11.45976936,19.74970337,7.084524412,39.97502167,116.3321233,24.06666657
-0.527763072,-0.21304724,-0.010295338,0.203073735,0.435556575,-0.008223562,5.37E-06,1.21E-05,3.22E-05,7.55E-05,0.000125292,7.21E-05,1,1.111901,0,-0.168613035,-0.063583015,0.01023859,0.081331332,0.148964808,0.002521985,39.978152,116.339939,1,2.102470741,2.889722438,3.682078213,4.838577652,6.367101253,4.102216082,39.980909,116.346041,24.08333328
-1.176949538,-0.556211719,-0.026982776,0.427489491,1.197262624,-0.116736632,1.34E-06,4.03E-06,1.07E-05,2.15E-05,4.04E-05,1.85E-05,1,2.767192,0,-1.065832503,-0.334363908,0.026319106,0.421672376,0.995509578,0.07705264,39.975781,116.330884,1,0.649712511,5.600261013,7.591514929,9.460810408,10.83620165,7.4306292,40.006418,116.320415,24.09999998
-1.841453831,-0.709634422,-0.018896266,0.602976449,1.755570699,-0.018150149,3.44E-13,2.24E-06,1.12E-05,2.69E-05,5.39E-05,2.25E-05,1,2.273025,0,-1.266747119,-0.430507212,0.055124786,0.59251773,1.381871523,0.003809312,39.97831833,116.30491,1,0.261000513,0.75959839,3.247193117,9.405468496,19.93107919,6.603771178,39.97588167,116.3342817,24.09999998
-1.911564781,-0.776710636,-0.032367751,0.650715648,1.80753929,-0.028953571,4.78E-07,1.28E-06,3.82E-06,8.43E-06,1.76E-05,9.22E-06,1,2.09504,0,-2.902110097,-1.088995811,0.052244018,1.171774792,3.135312486,-0.00034985,39.97932537,116.3043499,1,1.644117023,5.605199571,7.860580869,9.114279249,10.19517262,7.160302839,39.97893345,116.3312184,24.09999998
-1.269706321,-0.528308115,-0.005421653,0.543136928,1.082245288,-0.136876204,1.34E-06,5.37E-06,1.21E-05,2.42E-05,4.30E-05,2.36E-05,1,2.744964,0,-0.968079301,-0.387557435,0.058724961,0.460567663,0.944785216,0.054827489,39.9766,116.331443,1,3.151077451,6.094355749,8.028882981,9.194380511,10.55067532,7.88699212,40.007887,116.322775,24.16666665
-1.269706321,-0.528308115,-0.005421653,0.543136928,1.082245288,-0.136876204,1.34E-06,5.37E-06,1.21E-05,2.42E-05,4.30E-05,2.36E-05,1,2.744964,0,-0.968079301,-0.387557435,0.058724961,0.460567663,0.944785216,0.054827489,39.9766,116.331443,1,3.151077451,6.094355749,8.028882981,9.194380511,10.55067532,7.88699212,40.007887,116.322775,24.16666665
-0.46061572,-0.194999579,-0.000800001,0.146769281,0.405884594,-0.040136454,2.15E-06,4.43E-06,8.86E-06,2.02E-05,3.80E-05,1.90E-05,1,3.015255,0,-0.219709593,-0.080935708,0.003203476,0.081853754,0.218241234,0.000180492,39.9849799,116.3193716,1,6.23807962,7.739328661,8.797205317,9.663306347,10.25476279,8.612205147,40.017825,116.34131,24.16666665
-0.060548142,-0.035525785,0.013293206,0.025514607,0.037125913,-0.001936436,0.000192388,0.000279735,0.000671237,0.002025489,0.00272112,0.001131501,1,2.240214,0,-0.001796496,-0.001083906,-0.00020617,0.000788868,0.002075837,-0.000144113,39.97681667,116.3291,1,4.159379081,6.003852254,6.945119395,7.679326628,8.130165924,6.397022786,39.95178333,116.3373833,24.18333336
-0.850638133,-0.331350806,-0.020795399,0.242908108,0.592740992,-0.078750163,2.69E-06,6.72E-06,1.48E-05,3.22E-05,5.37E-05,2.27E-05,1,3.461614,0,-0.392066281,-0.125681678,-0.000808172,0.178331416,0.46639105,0.030047101,40.013934,116.30636,1,5.688880866,7.720805072,9.353405653,10.72320648,12.0567875,9.130453015,39.978833,116.327198,24.19999992
-1.329214725,-0.716406478,-0.033741932,0.605924078,1.286726443,-0.017315237,2.42E-06,8.86E-06,1.57E-05,2.91E-05,4.94E-05,2.62E-05,1,1.516033,0,-1.077377031,-0.436379689,0.046348446,0.540104095,1.110052672,0.007548455,39.9755266,116.3307383,1,1.776598412,2.788196988,3.974399696,5.399537282,7.239411875,4.475992654,39.9754966,116.3306233,24.19999993
-0.344929283,-0.076876962,-0.001615976,0.056195011,0.170726077,-0.104360565,2.24E-05,6.71E-05,8.95E-05,0.000184635,0.00033793,0.000142389,1,1.508919,0,-0.022366187,-0.003776512,0.001930027,0.01257358,0.034484961,0.017167056,39.97521667,116.3320833,1,2.601236836,3.189358184,3.788045994,4.424200781,6.68860683,4.545017844,39.97805,116.3534167,24.21666663
-0.697798486,-0.125449302,0.010644261,0.092327317,0.414579177,-0.532013117,2.69E-05,6.71E-05,0.000156403,0.000279727,0.00080979,0.000378785,1,4.109314,0,-0.06714011,-0.026694788,-0.00036101,0.012646396,0.136483681,0.168099891,39.97523333,116.3331,1,3.070745315,4.005017655,11.66076387,15.73854319,19.05384818,11.70891382,39.9675,116.3994333,24.21666663
-1.600730911,-0.682880162,0,0.550138379,1.492835352,-0.09588732,1.34E-07,6.71E-06,1.90E-05,3.80E-05,8.84E-05,6.15E-05,1,1.225564,0,-0.984212143,-0.337831544,0,0.507479202,1.040685703,0.025744719,39.9780749,116.3285899,1,0.271079834,2.430902311,4.30199899,6.807429175,10.60220085,5.717478346,39.9720999,116.3250616,24.23333333
-0.41451847,-0.169308419,0.008641668,0.183743452,0.392342648,0.028525524,4.03E-06,1.21E-05,2.49E-05,5.24E-05,8.71E-05,3.91E-05,1,1.736529,0,-0.144783045,-0.061399264,0.00442094,0.064764042,0.134401598,-0.003036328,40.010364,116.315043,1,0.669743563,2.734018587,3.87503812,5.64641726,7.293823286,4.152753833,39.99994,116.327352,24.25000002
-0.933844166,-0.275471733,0.000575798,0.261000753,0.981273514,-0.027483396,4.03E-06,8.06E-06,2.55E-05,8.19E-05,0.000197417,0.000105932,1,2.741578,0,-0.208251467,-0.081590242,-0.000191231,0.095789847,0.260513265,0.011422634,39.976137,116.330939,1,0.247391868,0.840239592,2.787838647,9.412570817,23.42376422,7.264898886,39.987259,116.353303,24.25000003
-0.394245106,-0.130247874,-0.001152014,0.126577837,0.39376767,-0.007306272,1.34E-06,4.03E-06,1.61E-05,3.93E-05,9.81E-05,3.23E-05,1,3.752301,0,-0.099511733,-0.03411238,-2.78E-09,0.025474231,0.104988201,0.001916397,39.990881,116.330144,1,0.076319963,6.182817,12.73068423,16.96355765,18.18598796,10.85003427,40.013716,116.296201,24.25000003
-0.539667593,-0.245809361,-0.002951342,0.247821923,0.506103057,-0.003237476,7.12E-06,1.75E-05,4.30E-05,7.96E-05,0.000117429,6.02E-05,1,1.883799,0,-0.180114365,-0.061739805,0.006364781,0.080906785,0.176060034,-0.000504764,40.010014,116.315031,1,1.061280127,3.382924208,5.804996453,7.393136179,9.066096385,5.486702479,39.999913,116.327317,24.25000003
-0.908303477,-0.37978361,-0.021586872,0.311857931,0.867510947,-0.103520708,1.34E-06,2.69E-06,8.06E-06,1.75E-05,2.82E-05,1.42E-05,1,2.706048,0,-0.679579795,-0.247597082,0.014632637,0.336703562,0.848807708,0.080887048,40.007662,116.319805,1,3.122997209,5.286143356,6.680684789,7.890765517,9.563379729,6.828233409,39.975661,116.329123,24.26666673
-1.09888682,-0.484866771,-0.005833844,0.419616558,1.075508301,-0.033417911,2.15E-06,4.43E-06,1.11E-05,2.24E-05,5.27E-05,4.94E-05,1,1.631584,0,-0.92543595,-0.342079354,0.019587175,0.431985212,0.854983209,0.00794076,39.98513,116.3062949,1,1.936804113,3.713408177,5.943599578,7.208082455,8.557181861,5.825356708,39.9864916,116.30229,24.28333329
-1.792631761,-0.779705764,-0.030803311,0.534183454,1.383921749,-0.036060247,6.71E-06,1.35E-05,4.26E-05,9.25E-05,0.000220669,0.000102393,1,2.320921,0,-1.016051809,-0.340296426,0.039596699,0.403901811,0.991306936,0.023086175,39.9755866,116.3307166,1,1.88154175,2.999401813,4.58520028,7.499682926,11.12181944,6.131563801,39.9667649,116.3450683,24.28333345
-1.27513157,-0.517939883,0.015129078,0.477678897,1.077030146,-0.0607388,2.28E-06,6.72E-06,1.56E-05,3.13E-05,5.81E-05,4.50E-05,1,0.965736,0,-0.914674291,-0.335443019,0.047024628,0.416027173,0.817836775,0.004305948,39.9869916,116.3032366,1,1.208102561,2.003132715,3.033893569,4.694854385,6.979330837,3.766392914,39.9883566,116.3046666,24.33333326
-0.74008844,-0.25762036,0.004491543,0.214877669,0.685465582,0.005728626,1.34E-07,2.28E-06,6.51E-06,1.57E-05,4.41E-05,1.55E-05,1,1.365802,0,-0.467021181,-0.158862326,0.008582847,0.209804806,0.495436302,-0.003992969,39.9756833,116.3308449,1,1.919883957,2.559598497,3.011400243,3.54599527,4.91220966,3.332461376,39.988575,116.3343483,24.34999996
-1.014474165,-0.457724751,-0.006894876,0.43041771,0.976149184,-0.01074872,2.28E-06,4.57E-06,1.11E-05,2.24E-05,4.01E-05,2.06E-05,1,0.794219,0,-0.832911454,-0.310727447,0.006727762,0.395480267,0.798980043,-0.000153276,39.9878266,116.30311,1,0.997559527,1.795047891,2.791793643,3.802941041,4.997169984,2.946953834,39.9866083,116.3036183,24.36666666
-1.403071557,-0.491700308,0.003322033,0.51924192,1.473299359,-0.006615277,4.43E-06,1.13E-05,2.91E-05,7.56E-05,0.000128737,5.51E-05,1,1.882813,0,-0.481225334,-0.187105064,0.000837047,0.244125578,0.446220494,-0.006513949,39.982815,116.3031716,1,0.31117604,1.620446191,7.204801863,13.15192399,23.65678267,9.559758413,39.9753266,116.3279766,24.38333338
-1.284829113,-0.592192329,-0.023200449,0.555299665,1.250093939,-0.030675589,2.42E-06,6.85E-06,1.57E-05,2.93E-05,5.53E-05,3.65E-05,1,1.739044,0,-0.984066758,-0.321874634,0.031954035,0.443248822,0.982775417,0.004077285,39.9673099,116.3451449,1,1.314361827,2.196895343,3.283192009,4.680888607,7.175879237,4.814860139,39.97547,116.3307916,24.46666661
-0.045750234,-0.024630448,-0.00094981,0.024862459,0.045635337,-0.247134091,2.24E-05,4.48E-05,8.95E-05,0.00013428,0.000201385,9.66E-05,1,1.258491,0,-0.004647918,-0.002194446,-8.17E-07,0.002700932,0.00560842,0.122605765,39.9754,116.3320333,1,2.606255751,2.928070012,3.250800355,3.490199733,3.843745154,3.697280973,39.96653333,116.34455,24.50000002
-0.930641985,-0.228068092,-0.004572524,0.20962218,0.90355045,-0.012807709,2.69E-06,5.37E-06,2.15E-05,6.11E-05,0.000176978,8.38E-05,1,2.300413,0,-0.211797174,-0.051436407,0.008006423,0.075189594,0.246975706,0.005251943,39.976564,116.330499,1,0.227268394,0.606601193,2.916363536,9.026286691,20.2194221,6.91864493,39.987854,116.352329,24.50000002
-4.582100492,-0.714164698,0.021383311,0.535465095,2.027489237,-0.868488185,4.03E-06,1.34E-05,3.22E-05,7.55E-05,0.000154445,0.000108074,1,1.986441,0,-1.414713357,-0.156818198,0.027485623,0.481344936,2.94352877,0.503508774,39.977063,116.325337,1,1.213703411,3.194364132,6.493049503,11.24908214,21.43441101,9.080816106,39.993815,116.327522,24.53333327
-3.72951651,-0.021449798,0.171055671,0.618996593,5.051894254,2.095337225,1.52E-12,2.24E-06,1.57E-05,3.36E-05,5.82E-05,2.65E-05,1,4.204173,0,-19.90141269,-3.392715469,1.690917737,8.941434144,11.95686543,-2.084543175,39.98377333,116.3292667,1,1.566006033,3.32189867,10.83957702,12.84837277,13.75197085,9.115537246,39.96598333,116.32779,24.58333324
-0.739609686,-0.181405047,0.001872382,0.218069497,0.633239272,-0.030082963,2.69E-06,8.06E-06,2.28E-05,6.21E-05,0.000118834,5.57E-05,1,2.268018,0,-0.171632534,-0.084110816,0.003543846,0.060296578,0.194227808,0.005670346,39.975676,116.330835,1,0.160560053,0.628200544,3.134881395,8.363159438,19.36548527,6.170288177,39.986985,116.35274,24.58333326
-1.795529416,-0.720023623,-0.009880243,0.620997895,1.618178937,-0.037342288,2.69E-06,6.71E-06,1.75E-05,3.63E-05,6.72E-05,3.46E-05,1,3.346059,0,-1.562859666,-0.487804623,0.036000827,0.603445508,1.500778115,0.014980323,39.975225,116.330661,1,1.949395868,6.000299564,8.611181747,10.36077804,12.90417265,8.69929279,39.985665,116.308287,24.66666663
-0.062281283,-0.029123771,0.001839924,0.022420461,0.04771778,-0.356526407,5.38E-10,2.24E-05,6.71E-05,0.000123103,0.000156693,8.39E-05,1,0.928984,0,-0.003597251,-0.002356196,0.000354431,0.002424327,0.005260354,0.176193169,39.96966667,116.30135,1,1.496197021,2.090190328,2.449680043,3.043584822,3.538029988,3.237761877,39.98151667,116.3010167,24.71666659
-1.920232475,-0.688523302,0,0.712797112,1.689116469,-0.055641296,9.52E-13,2.24E-06,4.48E-06,7.27E-06,1.57E-05,8.59E-06,1,2.454244,0,-2.555227197,-0.897278379,4.35E-05,1.123958576,2.924631099,0.024973398,39.97910667,116.3037183,1,1.280878407,2.563194567,3.725990931,9.368143159,18.15981178,6.926536058,39.97755833,116.3310833,24.75
-0.392329493,-0.157068131,-0.010800165,0.167507872,0.399023172,-0.024383358,1.34E-06,6.72E-06,1.88E-05,4.16E-05,7.46E-05,3.24E-05,1,3.764588,0,-0.10681886,-0.054374084,-0.005343537,0.047439576,0.123019075,0.004122015,40.013461,116.296571,1,0.791999516,5.474697171,9.985675783,12.25423025,14.31359306,8.863451671,39.981753,116.321428,24.83333338
-0.016186449,-0.002720348,0.000140576,0.001378399,0.007804138,-0.002615924,0.000255148,0.000346895,0.000447638,0.008508841,0.016561171,0.004996505,1,1.90175,0,-0.000182919,-1.19E-05,-1.91E-06,9.85E-05,0.000284228,2.30E-05,39.97518333,116.3257333,1,0.323094094,0.435271178,0.947305298,1.54450513,2.066925742,1.143599563,39.97625,116.3301833,24.86666664
-1.787008818,-0.704714485,0.004485885,0.592193154,1.480311083,-0.179366665,2.69E-06,6.71E-06,1.48E-05,3.22E-05,6.04E-05,3.35E-05,1,2.825131,0,-1.216275266,-0.489140452,0.060293378,0.562056231,1.411549967,0.141580628,39.975681,116.330844,1,1.913764244,3.934807738,6.460186306,8.25118251,10.67545231,6.997043454,40.00767,116.324139,24.88333335
